name,lat,lng,hex_id
杏安堂藥局,121.547141,25.042921,894ba0a412bffff
四維藥局,121.545447,25.028455,894ba0a4327ffff
羅斯福藥局,121.531295,25.01903,894ba0a437bffff
赫慶藥局,121.540809,25.028659,894ba0a4337ffff
吉成藥局,121.531585,25.025568,894ba0a430bffff
順天堂藥局,121.529203,25.022563,894ba0a4357ffff
大興藥局,121.555477,25.030555,894ba0a4e0bffff
辰安藥局,121.54718,25.043848,894ba0a412bffff
青康藥局,121.555681,25.035316,894ba0a4e17ffff
永誠藥局,121.553062,25.039967,894ba0a4e83ffff
正昌藥局,121.553715,25.030982,894ba0a4e0bffff
建如藥局,121.554342,25.021742,894ba0a5db7ffff
生百藥局,121.553878,25.030235,894ba0a4e0bffff
台安藥局,121.546163,25.024868,894ba0a4e5bffff
生光藥局,121.541207,25.041353,894ba0a4173ffff
佳美藥局,121.543876,25.036221,894ba0a4ed3ffff
永康藥局,121.528994,25.03289,894ba0a4383ffff
世中欣藥局,121.529407,25.033154,894ba0a4383ffff
加豐藥局,121.540265,25.041255,894ba0a4173ffff
崇光藥局,121.543542,25.041886,894ba0a4177ffff
大愛健康藥局,121.551984,25.03103,894ba0a4e1bffff
麗樺藥師藥局,121.529038,25.032246,894ba0a438bffff
安和藥局,121.551941,25.034331,894ba0a4e13ffff
佑安藥局,121.55613,25.037082,894ba0a4e17ffff
弘昇藥局,121.545787,25.043493,894ba0a4177ffff
長虹藥局,121.553057,25.038204,894ba0a4e8fffff
惠盈藥局,121.541193,25.02297,894ba0a5d93ffff
聯合仁愛藥局,121.546319,25.037307,894ba0a416fffff
一心藥局,121.554875,25.021906,894ba0a5db7ffff
信安健康藥局,121.550117,25.033923,894ba0a4ec7ffff
新富川藥局,121.546392,25.043029,894ba0a412bffff
聖英藥局,121.553997,25.036542,894ba0a4e8fffff
元氣生活健保藥局,121.533828,25.034552,894ba0a4387ffff
康乃馨藥局,121.538211,25.034806,894ba0a43a3ffff
世康藥局,121.555605,25.035492,894ba0a4e17ffff
惠良藥局,121.550726,25.024615,894ba0a4e4fffff
愛維康生活藥局,121.547034,25.028317,894ba0a4e53ffff
古亭健康人生藥局,121.523691,25.025722,894ba0a43cbffff
杏一瑞安藥局,121.540647,25.028661,894ba0a4333ffff
好安心藥局,121.542732,25.025168,894ba0a432fffff
中山樂方藥局,121.549578,25.036422,894ba0a4e8bffff
誠心藥局,121.538931,25.041875,894ba0a4147ffff
中力信義藥局,121.544997,25.033543,894ba0a4ec3ffff
安居藥局,121.554935,25.020855,894ba0a5da7ffff
躍獅新生藥局,121.536221,25.025663,894ba0a433bffff
博大藥局,121.552567,25.030626,894ba0a4e0bffff
博昱仁愛藥局,121.546869,25.038194,894ba0a416fffff
忠孝康承健保藥局,121.544399,25.043565,894ba0a4177ffff
微笑藥師藥局,121.534458,25.034006,894ba0a43bbffff
明星大藥局,121.557374,25.036183,894ba0a4e17ffff
博昱師大藥局,121.528069,25.02109,894ba0a4343ffff
國泰維康藥局,121.55362,25.036546,894ba0a4e8fffff
奇威藥局,121.531152,25.023385,894ba0a430bffff
艾登安和藥局,121.552681,25.03488,894ba0a4e13ffff
百岳藥局,121.545219,25.025113,894ba0a4e5bffff
大安健康人生藥局,121.544742,25.033159,894ba0a4edbffff
博昱大藥局,121.55295,25.019977,894ba0a5da3ffff
仁華藥局,121.551094,25.018343,894ba0a5dbbffff
吾家藥局,121.554205,25.033722,894ba0a4e03ffff
早安藥局,121.539578,25.028648,894ba0a4333ffff
麗泰藥局,121.543998,25.028319,894ba0a4327ffff
兆安健保藥局,121.553977,25.02901,894ba0a4e0bffff
杏一樂業藥局,121.553459,25.019584,894ba0a5da3ffff
博興藥局,121.545964,25.026613,894ba0a4e5bffff
昶青藥局,121.534581,25.040085,894ba0a4143ffff
杏一台北國泰藥局,121.553185,25.036553,894ba0a4e8fffff
沛林東區生活藥粧藥局,121.55104,25.04219,894ba0a4e93ffff
奇異果大安藥局,121.545888,25.035726,894ba0a4ed3ffff
躍獅敦和藥局,121.546993,25.024526,894ba0a4e5bffff
太醫藥局,121.52827,25.02568,894ba0a431bffff
康維健保藥局,121.550022,25.034246,894ba0a4ec7ffff
康祥藥局,121.553062,25.040254,894ba0a4e83ffff
高特敦南藥局,121.548199,25.033472,894ba0a4ec7ffff
威康藥局,121.544739,25.024946,894ba0a432fffff
佑全大安敦南藥局,121.551169,25.030888,894ba0a4e1bffff
專品六張犁藥局,121.551283,25.022988,894ba0a5db3ffff
頤品中西藥局,121.526697,25.02295,894ba0a4357ffff
弘昌藥局,121.553977,25.02901,894ba0a4e0bffff
博醫仁愛藥局,121.544293,25.037497,894ba0a416fffff
鎮安中西安和藥局,121.552681,25.03488,894ba0a4e13ffff
敦南春天藥局,121.551327,25.030023,894ba0a4e57ffff
十二願永藥局,121.52959,25.030083,894ba0a4313ffff
愛立藥局,121.54069,25.033162,894ba0a43a7ffff
康是美仁愛藥局,121.55512,25.038618,894ba0a4e8fffff
佳鄰藥局,121.549263,25.042473,894ba0a4e93ffff
國泰藥局,121.554878,25.036698,894ba0a4e8fffff
伊生藥局,121.551664,25.039393,894ba0a4e83ffff
信義欣辰藥局,121.554486,25.034082,894ba0a4e03ffff
康是美巨富藥局,121.557466,25.040811,894ba0a4eb3ffff
宏大藥師藥局,121.545955,25.031426,894ba0a4ecbffff
安東藥局,121.542559,25.042767,894ba0a4173ffff
加佳藥局,121.55104,25.04219,894ba0a4e93ffff
康是美安居藥局,121.555301,25.021207,894ba0a5da7ffff
美心藥局,121.541203,25.041136,894ba0a4173ffff
慈仁藥局,121.51013,25.058322,894ba0a44afffff
三銘大藥局,121.509908,25.055807,894ba0a4433ffff
柯藥局,121.514366,25.074518,894ba0a633bffff
時春藥局,121.519115,25.053557,894ba0a4543ffff
裕仁藥局,121.511533,25.070682,894ba0a6373ffff
建祥藥局,121.515044,25.054849,894ba0a4427ffff
正利民藥局,121.511035,25.068059,894ba0a637bffff
泰元藥局,121.514619,25.073029,894ba0a633bffff
正中藥局,121.514221,25.068743,894ba0a6363ffff
保慶藥局,121.512944,25.059258,894ba0a45dbffff
得意藥師藥局,121.511467,25.060289,894ba0a44afffff
健康美藥局,121.515522,25.068722,894ba0a6367ffff
宏泰藥師藥局,121.514675,25.07213,894ba0a6377ffff
儷安藥局,121.515832,25.060652,894ba0a45c3ffff
富康藥局,121.511459,25.057334,894ba0a4437ffff
佳禾藥局,121.515833,25.070609,894ba0a6377ffff
躍獅雙蓮藥局,121.514678,25.060776,894ba0a45dbffff
延平新聖安藥局,121.511201,25.064747,894ba0a636bffff
德芳藥局,121.519369,25.057618,894ba0a4557ffff
旭豐藥局,121.51512,25.065823,894ba0a636fffff
中興聯合藥局,121.510788,25.050353,894ba0a4093ffff
躍獅遠東藥局,121.511639,25.057507,894ba0a4437ffff
躍獅文昌藥局,121.519676,25.0574,894ba0a4557ffff
春鄰藥局,121.519732,25.05036,894ba0a40b3ffff
新聖安藥局,121.514281,25.065839,894ba0a636fffff
酒泉春天藥局,121.514555,25.071933,894ba0a6377ffff
大同民生藥局,121.519127,25.05734,894ba0a4557ffff
123宅藥局,121.510889,25.050335,894ba0a4093ffff
慶福藥局,121.510424,25.053975,894ba0a4423ffff
延平藥局,121.51105,25.063437,894ba0a44a7ffff
立赫大龍藥局,121.515955,25.071622,894ba0a6377ffff
春鄰藥局,121.513349,25.051943,894ba0a442fffff
圓保藥局,121.514477,25.07213,894ba0a6377ffff
光年藥局,121.512147,25.068534,894ba0a6363ffff
百源堂大藥局,121.532247,25.048572,894ba0a41c3ffff
名祥藥局,121.540401,25.05506,894ba0a4187ffff
大信藥局,121.525542,25.051698,894ba0a456bffff
定好大藥局,121.529758,25.065971,894ba0a45abffff
明美藥局,121.526587,25.055022,894ba0a4573ffff
順泰藥局,121.53475,25.060252,894ba0a4523ffff
滿順藥局,121.534655,25.051448,894ba0a418bffff
長生藥局,121.531313,25.062066,894ba0a4533ffff
優豐藥局,121.524223,25.057935,894ba0a450bffff
能康藥局,121.525628,25.054818,894ba0a4573ffff
貢玄藥局,121.531963,25.060393,894ba0a453bffff
阿里藥局,121.534194,25.060393,894ba0a4523ffff
榮昌藥局,121.524415,25.06463,894ba0a458fffff
華友藥局,121.539862,25.066075,894ba0a6ac3ffff
良佑藥局,121.521413,25.063658,894ba0a458bffff
立大藥局,121.529578,25.055983,894ba0a4577ffff
武璋大藥局,121.534893,25.053175,894ba0a419bffff
長青藥局,121.541887,25.056207,894ba0a41b3ffff
晏晟藥局,121.525859,25.067034,894ba0a45bbffff
大直藥局,121.548838,25.082727,894ba0a6853ffff
美日藥局,121.523274,25.051364,894ba0a40b7ffff
人人藥局,121.530398,25.06209,894ba0a4533ffff
文德藥局,121.539966,25.065915,894ba0a6acfffff
永直藥局,121.548295,25.081925,894ba0a6853ffff
展佑藥局,121.531711,25.054728,894ba0a4567ffff
蓁榛健康生活藥局,121.539109,25.058454,894ba0a6a5bffff
中崙藥局,121.542608,25.047362,894ba0a4107ffff
祥泰藥局,121.525087,25.051418,894ba0a40b7ffff
嘉恩藥局,121.538507,25.060326,894ba0a6a5bffff
樂活苑藥局,121.547952,25.08014,894ba0a685bffff
大愛藥師藥局,121.530392,25.061647,894ba0a4533ffff
久大藥局,121.525478,25.061268,894ba0a4503ffff
專心藥局,121.534724,25.054258,894ba0a419bffff
康林藥局,121.543769,25.056166,894ba0a41b3ffff
民生興安藥局,121.543538,25.057459,894ba0a6a4fffff
啟美藥師藥局,121.535237,25.060238,894ba0a4523ffff
華康藥局,121.521673,25.058247,894ba0a4557ffff
龍江藥局,121.540294,25.065912,894ba0a6acfffff
躍獅晴光藥局,121.52454,25.065007,894ba0a458fffff
德惠藥局,121.530041,25.066521,894ba0a45a3ffff
金生藥局,121.540679,25.048425,894ba0a4103ffff
興康源藥局,121.521401,25.051434,894ba0a454fffff
富宥康藥局,121.549627,25.082629,894ba0a6857ffff
淮濟藥師藥局,121.548558,25.080822,894ba0a6843ffff
逸帆藥局,121.531244,25.060417,894ba0a453bffff
正傑健保藥局,121.542569,25.048385,894ba0a4107ffff
錦西春天生活藥局,121.521574,25.06024,894ba0a451bffff
盛康藥局,121.530508,25.065871,894ba0a45abffff
中山藥局,121.52504,25.05125,894ba0a40b7ffff
中興藥局,121.542709,25.048181,894ba0a4107ffff
保德明水藥局,121.549291,25.081911,894ba0a6853ffff
廣福中西藥局,121.541659,25.060113,894ba0a6a43ffff
錦康活力藥局,121.53504,25.060023,894ba0a4523ffff
大直健康藥局,121.548643,25.081944,894ba0a6853ffff
娸淇藥局,121.534892,25.053072,894ba0a419bffff
OK藥師藥局,121.543465,25.056155,894ba0a41b3ffff
昶青林森藥局,121.525904,25.050481,894ba0a456bffff
麗恩藥局,121.525797,25.065299,894ba0a4517ffff
建誠中西藥局,121.541045,25.065106,894ba0a6acfffff
誠意中西藥局,121.525825,25.066472,894ba0a45bbffff
長安藥局,121.541749,25.0484,894ba0a4107ffff
仁一藥局,121.525505,25.062325,894ba0a4503ffff
大直小太陽藥局,121.548762,25.082409,894ba0a6853ffff
王中興藥局,121.540826,25.059556,894ba0a6a43ffff
美康正康藥局,121.549052,25.082426,894ba0a6853ffff
大直永安藥局,121.548171,25.080728,894ba0a6853ffff
元宏藥局,121.546458,25.079401,894ba0a685bffff
農安藥局,121.524773,25.064831,894ba0a458fffff
東東藥局,121.540754,25.054769,894ba0a4187ffff
聖晨藥局,121.532165,25.064712,894ba0a45afffff
錦州春天生活藥局,121.532103,25.060392,894ba0a4523ffff
杏一龍錦藥局,121.54083,25.059732,894ba0a6a43ffff
中華藥局,121.526539,25.064982,894ba0a4517ffff
農安盛康藥局,121.535809,25.064765,894ba0a4537ffff
佳頤中西藥局,121.532346,25.054952,894ba0a4567ffff
康銓藥局,121.53464,25.064568,894ba0a4537ffff
禾全藥局,121.540871,25.065322,894ba0a6acfffff
十二願藥局,121.525568,25.055879,894ba0a4573ffff
興耀生活藥局,121.525682,25.059432,894ba0a450fffff
禾康藥局,121.561177,25.081246,894ba0a6867ffff
大樹龍江藥局,121.540612,25.058885,894ba0a6a4bffff
安悅藥局,121.530356,25.059704,894ba0a453bffff
康廷藥局,121.54879,25.08253,894ba0a6853ffff
誠果中西藥局,121.530283,25.056187,894ba0a4577ffff
吉林藥局,121.530484,25.06511,894ba0a45abffff
永育康暉藥局,121.559333,25.079516,894ba0a6863ffff
龍江台安藥局,121.540812,25.05862,894ba0a6a4bffff
可康藥局,121.52565,25.058257,894ba0a450bffff
專品龍江藥局,121.540863,25.061271,894ba0a6a53ffff
躍獅龍江藥局,121.540273,25.04717,894ba0a4103ffff
弘元中西藥局,121.533513,25.048345,894ba0a41c7ffff
農安台安藥局,121.535809,25.064765,894ba0a4537ffff
喜康中西藥局,121.531153,25.060417,894ba0a453bffff
沛久藥局,121.52558,25.055655,894ba0a4573ffff
艾禾藥局,121.546436,25.08353,894ba0a68cbffff
明水藥局,121.550849,25.083019,894ba0a6857ffff
錦州藥局,121.533869,25.060262,894ba0a4523ffff
躍獅冠冠藥局,121.528932,25.055858,894ba0a4577ffff
中山伊通藥局,121.534893,25.053175,894ba0a419bffff
十二願湛藥局,121.557986,25.079581,894ba0a6863ffff
吉林台安藥局,121.530508,25.065871,894ba0a45abffff
起點藥局,121.525229,25.063262,894ba0a4517ffff
葛蘭素藥局,121.580821,25.084523,894ba0a6963ffff
泰成藥局,121.589851,25.086853,894ba1d3683ffff
赫得藥局,121.617838,25.069756,894ba1d33dbffff
富盛藥局,121.592635,25.080375,894ba1d3617ffff
永安藥局,121.58519,25.077228,894ba1d36cfffff
富山藥局,121.572833,25.081679,894ba0a6bb3ffff
明湖藥局,121.612468,25.069704,894ba1d32abffff
清白藥局,121.615674,25.068276,894ba1d32afffff
宏光藥局,121.590855,25.067378,894ba0a4db7ffff
杏佳藥局,121.591995,25.08033,894ba1d3613ffff
安康藥局,121.615787,25.06785,894ba1d32afffff
至康藥局,121.578502,25.079246,894ba0a6ba7ffff
文新藥局,121.559897,25.085443,894ba0a683bffff
盧狄聯合藥局,121.612874,25.071331,894ba1d32a3ffff
康信藥局,121.606229,25.07203,894ba1d3283ffff
康健藥局,121.618859,25.070146,894ba1d33dbffff
匯安藥局,121.57742,25.079637,894ba0a6ba7ffff
富康東湖藥局,121.617002,25.069879,894ba1d33dbffff
高昱藥局,121.578613,25.072362,894ba0a6b23ffff
樂活藥師藥局,121.590978,25.082301,894ba1d368fffff
樂康藥妝藥局,121.584052,25.078703,894ba1d36c3ffff
思恩藥局,121.593226,25.081206,894ba1d3617ffff
早安元氣藥局,121.592084,25.081665,894ba1d3613ffff
展恩藥局,121.587698,25.068663,894ba1d364bffff
壹零捌藥局,121.599638,25.084879,894ba1d36a3ffff
瑞光藥局,121.576269,25.075248,894ba0a6b33ffff
昇龍藥局,121.617305,25.068121,894ba1d3237ffff
桔子藥局,121.591667,25.083185,894ba1d368fffff
晟安藥局,121.590203,25.085934,894ba1d3683ffff
宜昇優良藥局,121.611791,25.070815,894ba1d32a3ffff
躍獅寶湖藥局,121.592816,25.070098,894ba1d367bffff
傑昇藥局,121.589045,25.081803,894ba1d368bffff
新安健保藥局,121.579693,25.054656,894ba0a4d57ffff
仕德安藥局,121.584647,25.057113,894ba0a4d0bffff
躍獅東湖藥局,121.604673,25.073616,894ba1d3297ffff
大內湖藥局,121.590265,25.080352,894ba1d3613ffff
樂齡藥師藥局,121.5909,25.086407,894ba1d3683ffff
喜越藥局,121.56733,25.083767,894ba0a682fffff
江南大藥局,121.579119,25.076554,894ba0a6bafffff
躍獅大湖藥局,121.598975,25.084537,894ba1d36a3ffff
澴山藥局,121.565391,25.082882,894ba0a6b93ffff
瑞暉藥局,121.583689,25.078702,894ba1d36c3ffff
躍獅康成藥局,121.592778,25.081398,894ba1d3617ffff
躍獅麗湖藥局,121.570567,25.081885,894ba0a6b87ffff
晶龍藥局,121.596104,25.084565,894ba1d36bbffff
佑全內湖康寧藥局,121.607764,25.072641,894ba1d3287ffff
安安藥局,121.591176,25.08057,894ba1d3613ffff
杏一港墘藥局,121.578084,25.080777,894ba0a6ba7ffff
原大藥局,121.578812,25.080577,894ba0a6ba7ffff
和康健保藥局,121.581781,25.077203,894ba1d36dbffff
葫光藥局,121.608993,25.071679,894ba1d3287ffff
耀元藥局,121.619241,25.072627,894ba1d33d3ffff
西湖藥局,121.569261,25.0822,894ba0a6b97ffff
維安藥局,121.590636,25.081434,894ba1d3613ffff
加一藥師藥局,121.590759,25.078042,894ba1d361bffff
瑞陽藥局,121.582892,25.078312,894ba1d36c3ffff
富康文德藥局,121.58,25.076595,894ba0a6b37ffff
內湖藥局,121.593402,25.079484,894ba1d3603ffff
博昱東福藥局,121.617195,25.068145,894ba1d3237ffff
禾馨民權藥局,121.581657,25.06774,894ba0a4d97ffff
富康活力湖光藥局,121.591398,25.080617,894ba1d3613ffff
富康活力誠功藥局,121.591621,25.08235,894ba1d368fffff
杏佳藥師藥局,121.591995,25.08033,894ba1d3613ffff
富田藥局,121.607553,25.072066,894ba1d3287ffff
健成藥局,121.5681,25.082913,894ba0a6b97ffff
五分藥局,121.615956,25.067191,894ba1d3237ffff
佑全內湖東湖藥局,121.616277,25.06811,894ba1d32afffff
佳德健保藥局,121.611585,25.070602,894ba1d32bbffff
江楠欣辰藥局,121.578138,25.077857,894ba0a6bafffff
內湖春天藥局,121.578416,25.079079,894ba0a6ba7ffff
六本熊藥局,121.579638,25.078878,894ba0a6ba7ffff
新資生西湖大藥局,121.567778,25.084427,894ba0a695bffff
德威藥局,121.576021,25.080174,894ba0a6ba3ffff
永樂藥局,121.592751,25.069447,894ba1d367bffff
新資生康寧大藥局,121.591736,25.080307,894ba1d3613ffff
東湖藥局,121.614148,25.069088,894ba1d32afffff
知壹藥局,121.573561,25.083577,894ba0a694fffff
康是美麗湖藥局,121.57846,25.079165,894ba0a6ba7ffff
成功啄木鳥藥局,121.589957,25.075527,894ba1d3657ffff
旭村藥局,121.605542,25.056608,894ba1d324fffff
裕成藥局,121.583448,25.044333,894ba0a48a3ffff
新錦安藥局,121.592215,25.054292,894ba0a4d2bffff
仁泰藥局,121.584086,25.045107,894ba0a48a3ffff
加欣藥局,121.605397,25.054251,894ba0a49b7ffff
祥安藥局,121.583168,25.043288,894ba0a48abffff
麗康藥局,121.584753,25.045641,894ba0a48a7ffff
親親藥局,121.583236,25.044788,894ba0a48a3ffff
上丞藥師藥局,121.585894,25.045739,894ba0a48a7ffff
健園藥局,121.61657,25.054013,894ba1d14d7ffff
新東發藥局,121.588267,25.040918,894ba0a4837ffff
富康活力藥局,121.616512,25.051808,894ba1d14c7ffff
亞博藥師藥局,121.606059,25.055447,894ba1d324fffff
佳龍藥局,121.6152,25.045397,894ba1d1453ffff
湳港藥局,121.616618,25.051774,894ba1d14c7ffff
進慧藥局,121.6157,25.050308,894ba1d14c3ffff
儀安健保藥局,121.58529,25.045698,894ba0a48a7ffff
泓安藥局,121.606128,25.055167,894ba0a49b7ffff
健涵藥局,121.620503,25.039853,894ba1d16b7ffff
南港藥局,121.611883,25.055358,894ba1d326fffff
順翔藥局,121.616894,25.037849,894ba1d1687ffff
景星藥局,121.592399,25.054341,894ba0a4d2bffff
成恩藥局,121.586734,25.044727,894ba0a48a7ffff
小藥師健保藥局,121.587984,25.039483,894ba0a4827ffff
心亮藥局,121.581777,25.046921,894ba0a48b3ffff
杏安藥局,121.593791,25.049693,894ba0a499bffff
勝安藥局,121.621117,25.039491,894ba1d16b7ffff
心心藥局,121.615133,25.045515,894ba1d1453ffff
開欣藥局,121.604802,25.054701,894ba1d324fffff
躍獅忠孝藥局,121.585978,25.045611,894ba0a48a7ffff
四葉藥局,121.615836,25.055121,894ba1d149bffff
成福大藥局,121.58587,25.045777,894ba0a48a7ffff
東明藥局,121.605475,25.056128,894ba1d324fffff
群悅藥局,121.583236,25.044788,894ba0a48a3ffff
康是美港研藥局,121.616372,25.052305,894ba1d14c7ffff
富凱昆陽藥局,121.593993,25.049738,894ba0a499bffff
日出藥局,121.583887,25.044937,894ba0a48a3ffff
康是美港研藥局,121.610461,25.055472,894ba1d326bffff
富康活力眾坡藥局,121.582965,25.043453,894ba0a48abffff
南風藥局,121.522538,25.097057,894ba0a6133ffff
新興藥局,121.520621,25.103977,894ba0a61b3ffff
坤成泰藥局,121.516172,25.089956,894ba0a6147ffff
杏城藥局,121.532248,25.117636,894ba569233ffff
佳赫藥局,121.521379,25.096049,894ba0a6107ffff
文祥藥局,121.542047,25.137491,894ba569037ffff
建芳藥局,121.529556,25.108038,894ba569263ffff
慈航藥局,121.524569,25.094806,894ba0a613bffff
士林三安藥局,121.526009,25.088981,894ba0a6e93ffff
啓宏藥局,121.525628,25.091459,894ba0a612bffff
博惠藥局,121.523602,25.095486,894ba0a6133ffff
有德堂大藥局,121.525115,25.108884,894ba569273ffff
太安藥局,121.510124,25.082557,894ba0a6387ffff
田倉藥局,121.530075,25.112189,894ba569277ffff
日康藥局,121.526737,25.111678,894ba56920fffff
安寧藥局,121.519909,25.082846,894ba0a63a7ffff
環安藥局,121.520536,25.088601,894ba0a6163ffff
加赫藥局,121.521215,25.096463,894ba0a6107ffff
麗森藥局,121.526934,25.118542,894ba569217ffff
天母大和藥師藥局,121.531665,25.108967,894ba569267ffff
陽明藥局,121.546887,25.137972,894ba5691cbffff
康鈺藥局,121.532611,25.114898,894ba569223ffff
今欣藥局,121.527376,25.119312,894ba5692bbffff
資生堂藥局,121.522022,25.081071,894ba0a6edbffff
社子全民藥局,121.510565,25.081693,894ba0a6387ffff
康華藥局,121.531073,25.118635,894ba5692abffff
詠恩藥局,121.509575,25.086193,894ba0a615bffff
安泰藥師藥局,121.508666,25.088436,894ba0a615bffff
家赫藥局,121.531717,25.106141,894ba56926fffff
